1,-21.8
2,-32.2
3,-38.4
4,-38.5
5,-33.0
6,-36.3
7,-27.3
8,-38.0
9,-25.5
10,-29.7
11,-36.6
12,-33.3
13,-35.9
14,-28.4
15,-30.7
16,-28.2
17,-45.2
18,-36.0
19,-42.9
20,-20.0
21,-25.4
22,-28.1
23,-25.3
24,-38.5
25,-36.9
26,-24.5
27,-30.5
28,-32.1
29,-28.6
30,-27.6
31,-29.6
32,-34.8
33,-31.5
34,-30.6
35,-30.7
36,-29.6
37,-43.7
38,-27.3
39,-37.4
40,-29.7
41,-38.6
42,-26.6
43,-29.4
44,-29.2
45,-24.9
46,-28.4
47,-43.9
48,-39.2
49,-28.4
50,-30.0
51,-27.9
52,-32.5
53,-35.3
54,-36.7
55,-39.8
56,-37.0
57,-37.8
58,-37.5
59,-43.5
60,-32.2
61,-32.3
62,-26.4
63,-30.3
64,-27.8
65,-32.0
66,-35.9
67,-33.2
68,-25.2
69,-29.6
70,-37.3
71,-31.5
72,-35.6
73,-45.5
74,-43.4
75,-30.9
76,-29.3
77,-34.4
78,-40.3
79,-28.3
80,-33.7
81,-27.4
82,-26.1
83,-41.9
84,-26.0
85,-42.0
86,-29.7
87,-32.2
88,-15.9
89,-26.7
90,-32.2
91,-30.0
92,-30.6
93,-31.2
94,-32.5
95,-36.1
96,-30.7
97,-29.4
98,-34.6
99,-30.8
100,-33.8
101,-29.9
102,-21.7
103,-28.0
104,-35.4
105,-24.4
106,-28.2
107,-36.5
108,-27.5
109,-27.6
110,-37.2
111,-31.9
112,-26.7
113,-31.0
114,-29.9
115,-32.0
116,-27.6
117,-32.9
118,-24.9
119,-27.2
120,-26.5
121,-26.5
122,-30.9
123,-26.2
124,-31.9
125,-32.2
126,-29.2
127,-38.8
128,-31.7
129,-39.6
130,-28.1
131,-30.0
132,-28.3
133,-38.3
134,-35.6
135,-35.5
136,-37.6
137,-23.0
138,-24.6
139,-40.3
140,-28.4
141,-22.5
142,-41.2
143,-35.8
144,-32.4
145,-41.1
146,-31.2
147,-27.8
148,-29.3
149,-33.7
150,-23.6
151,-35.6
152,-29.4
153,-36.9
154,-45.4
155,-33.8
156,-37.5
157,-36.4
158,-35.9
159,-31.6
160,-34.4
161,-31.3
162,-30.1
163,-30.5
164,-30.5
165,-28.1
166,-37.4
167,-33.2
168,-35.5
169,-38.4
170,-22.3
171,-31.0
172,-37.3
173,-35.2
174,-29.0
175,-36.9
176,-37.6
177,-28.9
178,-34.6
179,-21.0
180,-41.7
181,-27.2
182,-40.5
183,-38.3
184,-43.1
185,-34.5
186,-39.0
187,-32.0
188,-29.9
189,-42.3
